product_id,title,publisher,developer,short_description,category,original_release_date,gamepass_added_date,rating_7_days_count,rating_30_days_count,rating_alltime_count,rating_7_days_avg,rating_30_days_avg,rating_alltime_avg,Rating_play_count_7_days,Rating_play_count_30_days,Rating_play_count_alltime,has_gamepass_remediation,current_price
C0GWTPD0S8S1,STAR WARS™ Battlefront™ II,Electronic Arts,DICE,"Embark on an all-new Battlefront experience from the bestselling STAR WARS™ HD game franchise of all time.

Become the hero and play as a fearless trooper, pilot a legendary starfighter, fight as your favorite iconic STAR WARS character, or forge a new path as an elite special forces soldier through an emotionally gripping new STAR WARS story.",Unknown,2017-11-17 00:00:00+00:00,,43,128,27904,4.1,4.1,3.7,0.0,0.0,0.0,False,2.99
BNRH7BRC1D02,Plants vs. Zombies™ Garden Warfare 2,Electronic Arts,PopCap,"The battle for Suburbia grows to crazy new heights in Plants vs. Zombies™ Garden Warfare 2! In this hilarious, action-packed shooter, you can attack as the plants or defend as the zombies in the all-new 24-player Herbal Assault mode, or choose your side in 4-player co-op or Solo Play to sow the seeds of victory!",Unknown,2016-02-23 00:00:00+00:00,,84,367,36335,3.5,4.2,4.6,0.0,0.0,0.0,False,1.99
BNR4SFLN2Q2K,OlliOlli2: XL Edition,Team17 Digital Ltd.,Roll7,"The iconic skater is going all green-screen with a stunning new look, plucking you from the street and dropping you squarely in the middle of the big screen’s most bodacious cinematic locations.
Play with friends in ‘Combo-Rush’, a local-multiplayer mode for 2-4 players.
OlliOlli2: XL Edition introduces the brand-new Free-Skate mode; extended, chilled levels to learn the ropes, nail those Expert tricks, or simply cruise and flow like never before.",Unknown,2016-05-24 00:00:00+00:00,,0,1,335,0.0,5.0,3.5,0.0,0.0,0.0,False,14.99
BZX1G0C724KC,Sheltered,Team17 Digital Ltd.,Unicube & Team17 Digital Ltd,"Sheltered is a deep and emotional survival management game.  You take on the role of protecting four family members who, after a global apocalypse, have found their way to a deserted shelter.",Unknown,2016-03-15 00:00:00+00:00,,2,3,2828,5.0,5.0,3.8,0.0,0.0,0.0,False,1.49
BRGLM9V090GW,Homefront®: The Revolution,Deep Silver,Dambuster Studios,"Homefront®: The Revolution is an open-world first person shooter where you must lead the Resistance movement and wage guerrilla warfare against a superior military force to ignite the Revolution. The dynamic, evolving world responds to your actions as an oppressed nation rises up in defiance against the occupation.",Unknown,2016-05-17 00:00:00+00:00,,13,27,10241,3.7,4.2,3.2,0.0,0.0,0.0,False,1.99
BXPK5K67DLJ4,Sonic & Knuckles,SEGA,Backbone Entertainment,The original Sega classic Sonic & Knuckles now on Xbox LIVE Arcade!,Unknown,2010-06-24 00:00:00+00:00,,0,1,436,0.0,5.0,4.4,0.0,0.0,0.0,False,0.0
C1B2VZ28CX32,OlliOlli,Curve Digital,Carbon,"OlliOlli mixes addictive one-life gameplay with over 120 tricks and grinds across 50 deviously crafted levels, 250 Challenges, Spots Mode and Daily Grind. Not enough for you? Complete all challenges to unlock the super skilful RAD Mode!",Unknown,2015-03-06 00:00:00+00:00,,0,0,875,0.0,0.0,3.2,0.0,0.0,0.0,False,9.99
BX1N3BP6QK83,Pumped BMX +,Curve Digital,"Yeah Us!
Carbon",Pumped BMX + uses the hit game 'Pumped BMX 2' as inspiration - taking everything which made the mobile version so successful and enhancing every aspect of it for console.,Unknown,2015-09-18 00:00:00+00:00,,0,0,1103,0.0,0.0,3.4,0.0,0.0,0.0,False,9.99
BXSPZM4KZS5F,The Swapper,Curve Digital,Carbon,"What if someone knew your mind better than you did?

The Swapper is an award-winning, narrative driven puzzle game set in the furthest reaches of space.",Unknown,2015-06-05 00:00:00+00:00,,0,0,1183,0.0,0.0,4.0,0.0,0.0,0.0,False,14.99
BR6HQDNQT004,METAL GEAR RISING: REVENGEANCE,Konami Digital Entertainment,PlatinumGames Inc.,METAL GEAR RISING: REVENGEANCE takes the renowned METAL GEAR franchise into exciting new territory by focusing on delivering an all-new action experience unlike anything that has come before.,Unknown,2013-02-19 00:00:00+00:00,,16,42,5056,5.0,4.8,4.8,0.0,0.0,0.0,False,19.99
C3QT3QJ9GZPL,Adventure Time: Pirates of the Enchiridion,Outright Games,Climax Studios,"Ahoy! The Land of Ooo is underwater and it’s up to Finn and Jake to find out why.  Join our heroes as they explore the high seas, search for hidden clues, interrogate shady suspects and fight pirates to solve the mystery and save their waterlogged world!",Unknown,2018-07-17 00:00:00+00:00,,0,5,1502,0.0,5.0,3.8,0.0,0.0,0.0,False,8.74
BVXMRFGQP17J,SUPER BOMBERMAN R,Konami Digital Entertainment,Konami Digital Entertainment,"Bomberman is back and stronger than ever and joins forces with Master Chief Bomber!
The 8 Bomberman heroes journey to space to face the Evil Emperor Buggler!
Classic Battle Mode is back! Challenge players around the world in online battles!",Unknown,2018-06-12 00:00:00+00:00,,1,1,1332,5.0,5.0,2.9,0.0,0.0,0.0,False,39.99
C3L6F8GL5LJK,Kingdom: New Lands,Raw Fury,Noio,"Kingdom: New Lands builds upon the award-winning gameplay and mystery of Kingdom by introducing an abundance of new content to the IGF-nominated title while maintaining the simplicity and depth that legions of monarchs have come to experience and enjoy. Travel to the New Lands and welcome the deluge of new mounts, merchants, and vagrants that call these isles home, but be wary of the new obstacles that threaten your arrival!",Unknown,2016-08-09 00:00:00+00:00,,0,1,928,0.0,4.0,4.3,0.0,0.0,0.0,False,14.99
BSZFRVD8JTJF,Late Shift,Wales Interactive,CtrlMovie,"Late Shift is a high stakes FMV crime thriller. Forced into a brutal London heist, you must choose your own path in this interactive cinematic experience with adaptable storylines that lead to one of seven conclusions. Your decisions are you.",Unknown,2017-04-18 00:00:00+00:00,,0,1,1859,0.0,3.0,4.5,0.0,0.0,0.0,False,12.49
C52K72Q65KGK,Sacred Citadel,Deep Silver,Southend Interactive,"Sharpen your axe, string your bow and brew your potions!  In dark times the land of Ancaria needs warriors like you.  Grab your friends and join the resistance!",Unknown,2013-04-17 00:00:00+00:00,,0,1,354,0.0,5.0,3.9,0.0,0.0,0.0,False,9.99
BS7CR1KN2W1H,STAR WARS Jedi Knight: Jedi Academy,LucasArts,Raven Software,The highly acclaimed Jedi Knight series returns as you follow the path of a new student at Luke Skywalker’s Jedi Academy.,Unknown,2018-04-23 00:00:00+00:00,,3,5,1179,4.7,4.0,4.3,0.0,0.0,0.0,False,4.99
BTG951RGX7QD,Bloodstained: Curse of the Moon,INTI CREATES,INTI CREATES,"Battle with swords and whips in this retro-style action game brought to you by game creator Koji Igarashi and Inti Creates! 

Play as Zangetsu, a demon slayer bearing a deep grudge, who must travel through perilous lands to defeat a powerful demon lurking in a dark castle. Zangetsu will meet fellow travelers along the way, who can join your journey as playable characters.",Unknown,2018-06-06 00:00:00+00:00,,0,1,1310,0.0,5.0,4.0,0.0,0.0,0.0,False,9.99
BRQ7QHZDWV1C,F1™ 2015,Codemasters,Codemasters,Race like a champion. F1 2015 puts you in the heart of the action with a stunning new game engine that recreates the blisteringly fast and highly responsive racing cars of FORMULA ONE™ and features all-new ‘broadcast presentation’ that immerses you in the unique race day atmosphere of a GRAND PRIX™.,Unknown,2015-07-21 00:00:00+00:00,,0,0,4500,0.0,0.0,4.2,0.0,0.0,0.0,False,0.0
C0VN7PVQJ8C2,Assassin's Creed® Rogue,Ubisoft,Ubisoft,"Amid the chaos and violence of the French and Indian War, Shay Patrick Cormac, a fearless young member of the Assassin brotherhood, will undergo a dark transformation that will shape the future of the brotherhood forever.  As Shay, experience the slow transformation from Assassin to Assassin Hunter and use all your skills to take down those you once called brothers",Unknown,2014-11-11 00:00:00+00:00,,3,5,780,4.7,4.6,4.2,0.0,0.0,0.0,False,29.99
BPNCTLMSFQR5,WRC 6 FIA World Rally Championship,Bigben Interactive,Kylotonn Racing Games,"On a race track, the car makes all the difference. In a rally, it's the driver. WRC 6 puts you to the test: fog, mud, punctures, night racing... WRC 6 also includes all of the official 2016 content, 11 Super Special Stages on a 1:1 scale, local split-screen multiplayer, online challenges, two brand new modes…. and free access to the entire 2017 eSport WRC!",Unknown,2017-03-07 00:00:00+00:00,,1,1,1165,1.0,1.0,2.3,0.0,0.0,0.0,False,14.99
BR7ZJJHGWT5X,Shadow Warrior,Devolver Digital,Flying Wild Hog,"Shadow Warrior is a bold reimagining of the 3D Realms cult classic shooter, starring the legendary and quick-witted warrior Lo Wang. Combine the brute force of overwhelming firepower with the elegant precision of a katana to annihilate the merciless armies of the shadow realm in an exhilarating and visually stunning transformation of the classic first-person shooter.",Unknown,2014-10-24 00:00:00+00:00,,0,1,3370,0.0,5.0,4.1,0.0,0.0,0.0,False,29.99
BX4JBN0GWCVB,Resident Evil Revelations 2 Deluxe Edition,"CAPCOM CO., LTD.","CAPCOM CO., LTD.","Resident Evil Revelations 2 is a survival-horror thriller featuring the interwoven stories of Claire Redfield and Barry Burton across 4 playable episodes. This deluxe bundle includes the complete story, extra episodes, extra costumes, additional Raid Mode characters, throwback maps and additional storage slots.",Unknown,2015-11-16 00:00:00+00:00,,2,3,1731,4.0,4.3,4.3,0.0,0.0,0.0,False,4.99
C569J4JN70JD,Sonic CD,SEGA,SEGA,"Sonic CD now features 16:9 widescreen, all new achievements, online leaderboards, BOTH the original and Japanese soundtracks, and Tails as an unlockable character!  Travel through time, destroy Dr. Eggman’s evil machines in the past and recover the mysterious Time Stones in order to save the future!",Unknown,2011-12-14 00:00:00+00:00,,0,2,989,0.0,4.5,4.5,0.0,0.0,0.0,False,0.0
BRMRVL00XV67,KYUB,NextNinja,NextNinja,"Puzzle games are seeing a revival on consoles and Kyub is taking the lead! Move the “Kyub” and use its abilities to solve devious puzzles and escape malicious traps. Switch between action and puzzle phases where you manipulate other cubes to climb walls and destroy obstacles with lasers or activate switches to trigger new paths. Protect yourself and change the Kyub’s status to become immune to the elements. Master the Kyub and discover all its insane possibilities.
Design your journey at slow pa",Unknown,2016-07-13 00:00:00+00:00,,0,0,264,0.0,0.0,3.1,0.0,0.0,0.0,False,9.99
BRM6SS1W7LDK,Mega Coin Squad,Adult Swim Games,Big Pixel Studios,"Take on your friends and rake in sweet, golden coinage in the ultimate brawling platformer party game! Harness your skills through the single player campaign, then invite your friends over and show 'em who’s boss!",Unknown,2015-05-20 00:00:00+00:00,,0,0,652,0.0,0.0,3.4,0.0,0.0,0.0,False,14.99
BRCK1B8950B2,Far Cry® 2,UbiSoft,Ubisoft,"Far Cry® 2 is a true open-world FPS where every decision you make affects the outcome of the game. The first sequel to the award-winning franchise takes you to one of the most beautiful and hostile environments in the world - AFRICA. You are a gun for hire, trapped in a war-torn African state, stricken with malaria and forced to make deals with corrupt warlords. Your mission is to hunt down and kill The Jackal. This evil arms dealer has been perpetuating this conflict for years, wreaking havoc …",Unknown,2010-04-08 00:00:00+00:00,,1,7,1412,4.0,4.3,4.0,0.0,0.0,0.0,False,19.99
BVPXC5S3574J,Never Alone (Kisima Ingitchuna),E-Line Media,Upper One Games / E-Line Media,"Built in partnership with the Alaska Native community, Never Alone (Kisima Ingitchuna) delves deeply into the traditional lore of the Iñupiat people of the Arctic to present a game experience like no other.

Never Alone is an atmospheric puzzle platformer for 1- or 2-players.
●	Switch between characters at any time.
●	Explore 8 sweeping chapters
●	Encounter traditional Alaska Native story characters.
●	Unlock special Insights to share the wisdom, stories and perspective of the Iñupiat people.",Unknown,2014-11-19 00:00:00+00:00,,0,3,3860,0.0,4.7,3.9,0.0,0.0,0.0,False,14.99
BZTZV149BZ44,The Escapists: The Walking Dead,Team17 Digital Ltd,Team17 Digital Ltd,"Merging the award-winning, smash-hit, indie game The Escapists with the worldwide phenomenon that is The Walking Dead, comes The Escapists: The Walking Dead. In this unique game, recreated entirely in the charming 8-bit pixel art style of The Escapists, you play as Rick Grimes as he takes on hordes of zombies let loose upon the world.",Unknown,2015-09-30 00:00:00+00:00,,0,1,1452,0.0,1.0,4.0,0.0,0.0,0.0,False,19.99
C1W6DR9Z9684,Letter Quest: Grimm's Journey Remastered,Digerati,Bacon Bandit Games,"The grim reapers Grimm and Rose need your help to defeat a legion of monsters, ghosts, and evil bunnies using the power of words!

Spell words to battle monsters and earn gems that can be used to purchase upgrades, books, special items, potions, and much more! Letter Quest is a turn-based RPG featuring high-res artwork, clever wordplay, and two great soundtracks. Use your linguistic skills to survive!",Unknown,2016-04-08 00:00:00+00:00,,0,1,551,0.0,5.0,3.6,0.0,0.0,0.0,False,9.99
BVJ6FHN3SMJJ,Dead Rising 3,Microsoft,Capcom Game Studio Vancouver,"Anything and everything is a weapon in Dead Rising 3. Explore the zombie-infested city of Los Perdidos, and find a way to escape before a military strike wipes the entire city, and everyone in it, off the map. With intense action and an unmatched level of weapon and character customization, Dead Rising 3 delivers a heart-pounding experience unlike any other as you explore, scavenge and fight to survive in a massive open world on the brink of a zombie apocalypse.",Unknown,2013-11-22 00:00:00+00:00,,4,9,38518,3.5,4.0,4.4,0.0,0.0,0.0,False,0.0
BP4LVT41S1QK,Roundabout,No Goblin,No Goblin,"Roundabout is a '70s B-Movie game where you drive a constantly revolving limousine! Pick up passengers, find secret collectibles, take on dangerous missions, and fall in love in a far out open world puzzle adventure.",Unknown,2015-02-20 00:00:00+00:00,,0,1,2091,0.0,5.0,2.4,0.0,0.0,0.0,False,9.99
C4TS3RK0KDRJ,Steredenn: Binary Stars,Plug In Digital,Pixelnest Studio,"Steredenn is a frenetic and chaotic space shooter, carved in big beautiful pixels, with insane boss battles. Embark in your ship and engage the fight against dreadful space pirates in a never-ending combat for your survival.",Unknown,2016-04-01 00:00:00+00:00,,1,1,556,3.0,3.0,3.6,0.0,0.0,0.0,False,12.99
C3FXTTH4NFQN,Q.U.B.E. 2,Trapped Nerve Games,Toxic Games,"In Q.U.B.E. 2 you play as Amelia Cross, an archaeologist who has awoken among the ruins of an alien landscape. With the distant help of another survivor you must solve the puzzles of this mysterious world and find a way back home. ",Unknown,2018-03-13 00:00:00+00:00,,1,1,1232,5.0,5.0,4.2,0.0,0.0,0.0,False,6.24
BS32DZLXBQ02,Race The Sun,Flippfly,Flippfly,"You are a solar-powered craft. The sun is your death timer. Hurtle towards the sunset at breakneck speed in a futile race against time. Delay the inevitable by catching speed boosts which reverse the setting sun - if only for a moment. Race The Sun is inspired by arcade games of the past with a focus on high scores, short game sessions, and pure fun mingled with nerve-wracking tension. The rules are simple: don't crash, stay in the light, and don't slow down!",Unknown,2017-04-21 00:00:00+00:00,,0,0,892,0.0,0.0,3.1,0.0,0.0,0.0,False,9.99
